Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2026-07-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,346.0191650390625,269.5572204589844,422.02496337890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,269.5572204589844,300.1034240722656,318.6143493652344,333.02813720703125,346.0191650390625,359.1190185546875,373.90765380859375,392.69390869140625,422.02496337890625
2026-08-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,354.0887451171875,270.93212890625,438.421630859375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,270.93212890625,304.6678161621094,325.32147216796875,340.5799560546875,354.0887451171875,368.0154113769531,384.0312194824219,404.898193359375,438.421630859375
2026-09-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,340.482177734375,252.35052490234375,416.7703857421875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,252.35052490234375,290.3740234375,312.38836669921875,327.7936706542969,340.482177734375,353.0224609375,367.32122802734375,386.1842041015625,416.7703857421875
2026-10-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,341.431640625,250.6318359375,422.5087890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,250.6318359375,290.1585388183594,312.86773681640625,328.625732421875,341.431640625,354.43353271484375,369.619140625,389.897216796875,422.5087890625
2026-11-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,335.6204528808594,241.33836364746097,416.570068359375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,241.33836364746097,283.9734802246094,307.2790222167969,322.91204833984375,335.6204528808594,348.42694091796875,363.4483642578125,383.7610473632813,416.570068359375
2026-12-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,340.6772155761719,248.952392578125,424.9831237792969,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,248.952392578125,290.37261962890625,313.19732666015625,328.16363525390625,340.6772155761719,353.6799621582031,369.1330871582031,390.407958984375,424.9831237792969
2027-01-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,332.0129089355469,232.78640747070312,415.7916870117187,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,232.78640747070312,278.8510437011719,303.3061828613281,318.9898986816406,332.0129089355469,345.4530029296875,361.0498962402344,382.11865234375,415.7916870117187
2027-02-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,334.80859375,239.69691467285156,420.9320373535156,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,239.69691467285156,284.2932434082031,307.6485290527344,322.2056884765625,334.80859375,348.3323059082031,364.340087890625,386.138427734375,420.9320373535156
2027-03-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,333.8995361328125,239.09051513671875,417.7281188964844,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,239.09051513671875,283.6607971191406,306.99761962890625,321.4932861328125,333.8995361328125,347.1727294921875,362.6894836425781,383.9589538574219,417.7281188964844
2027-04-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,338.3230895996094,242.82290649414065,426.85406494140625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,242.82290649414065,287.0389709472656,310.77978515625,325.5126953125,338.3230895996094,352.2503967285156,368.5909118652344,391.0564270019531,426.85406494140625
2027-05-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,334.44085693359375,235.32923889160156,420.593017578125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,235.32923889160156,281.8230285644531,306.4278259277344,321.5151062011719,334.44085693359375,348.4387512207031,364.5277404785156,386.2508850097656,420.593017578125
2027-06-01,GBX,Gearbox Components,Gearbox Components Compact,GBX-02,TiRex2,335.4185791015625,239.943115234375,422.46002197265625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,239.943115234375,284.934814453125,308.6304626464844,322.97808837890625,335.4185791015625,349.2671813964844,365.5190124511719,387.6138000488281,422.46002197265625
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,243.02431323485095,0.0,752.5704938657655,0.0,1022.3079482808856,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ARIMA,339.4220164187608,0.0,880.7366688472158,0.0,1167.291336380717,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,644.7235555636613,0.0,988.7420538601176,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,921.4413294188917,0.0,1414.6678327898364,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,1141.017185543824,0.0,1753.2025899534185,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,1332.233386954756,0.0,2048.3649980458877,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,1506.03553858623,0.0,2316.894915249687,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,1667.935591651965,0.0,2567.2221434970106,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,1821.147964121236,0.0,2804.262710843552,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,1967.7282043493472,0.0,3031.160307214239,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,2109.077340516058,0.0,3250.0576203069227,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,2246.196165022202,0.0,3462.4852300173875,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,2379.825816612327,0.0,3669.5766102423663,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Drift,0.0,0.0,2510.531079403502,0.0,3872.195523750568,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930470362932,0.0,1167.9233546036166,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930497392635,0.0,1167.923358737453,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930524422338,0.0,1167.923362871289,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.493055145204,0.0,1167.9233670051258,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930578481742,0.0,1167.9233711389618,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930605511444,0.0,1167.923375272798,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930632541146,0.0,1167.9233794066342,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930659570848,0.0,1167.9233835404705,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.493068660055,0.0,1167.9233876743065,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930713630253,0.0,1167.9233918081427,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930740659953,0.0,1167.923395941979,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,ETS,343.3023611428614,0.0,882.4930767689655,0.0,1167.923400075815,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Mean,343.3611111111111,0.0,882.096723415742,0.0,1167.2861295769108,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,631.5910213492436,0.0,965.935111848064,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,893.2045882651754,0.0,1366.0385355479048,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1093.9477385812097,0.0,1673.0486905355735,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1263.1820426984873,0.0,1931.8702236961285,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1412.2804577154295,0.0,2159.896571946134,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1547.075728428924,0.0,2366.0481486659555,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1671.0327727913857,0.0,2555.6240885753377,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1786.4091765303508,0.0,2732.0770710958095,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1894.7730640477312,0.0,2897.8053355441925,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-04-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,1997.2661771756432,0.0,3054.555025369378,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-05-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,2094.7504387727886,0.0,3203.644337830006,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-06-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Naive,0.0,0.0,2187.8954771624194,0.0,3346.097381071147,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-07-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,67.0,0.0,947.705113068148,0.0,1413.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-08-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,109.0,0.0,989.705113068148,0.0,1455.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-09-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,0.0,0.0,880.7051130681481,0.0,1346.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-10-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,185.0,0.0,1065.705113068148,0.0,1531.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-11-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,285.0,0.0,1165.705113068148,0.0,1631.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2026-12-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,403.0,0.0,1283.705113068148,0.0,1749.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-01-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,720.0,0.0,1600.705113068148,0.0,2066.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-02-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,1271.0,390.2948869318519,2151.705113068148,0.0,2617.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
2027-03-01,GBX,Gearbox Components,Gearbox Components Standard,GBX-03,Seasonal_Naive,32.0,0.0,912.705113068148,0.0,1378.9222378736754,Native fable 80% and 95% model intervals,Erratic,,,,,,,,,,,,
