Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,324.0,262.7525380405891,385.2474619594109,230.3300901716588,417.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,269.0,207.75253804058912,330.2474619594109,175.3300901716588,362.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,216.0,154.75253804058914,277.2474619594109,122.3300901716588,309.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,270.0,208.75253804058912,331.2474619594109,176.3300901716588,363.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,336.0,274.7525380405891,397.2474619594109,242.3300901716588,429.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,257.0,195.75253804058912,318.2474619594109,163.3300901716588,350.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,318.0,256.7525380405891,379.2474619594109,224.3300901716588,411.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,384.0,322.7525380405891,445.2474619594109,290.3300901716588,477.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,411.0,349.7525380405891,472.2474619594109,317.3300901716588,504.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Heavy Duty,HYP-04,Seasonal_Naive,352.0,290.7525380405891,413.2474619594109,258.3300901716588,445.6699098283412,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,288.0,217.86797607533407,358.13202392466593,180.7423252010667,395.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,355.0,284.86797607533407,425.13202392466593,247.7423252010667,462.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,282.0,211.86797607533407,352.13202392466593,174.7423252010667,389.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,259.0,188.86797607533407,329.13202392466593,151.7423252010667,366.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,306.0,235.86797607533407,376.13202392466593,198.7423252010667,413.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,320.0,249.86797607533407,390.13202392466593,212.7423252010667,427.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,355.0,284.86797607533407,425.13202392466593,247.7423252010667,462.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,368.0,297.86797607533407,438.13202392466593,260.7423252010667,475.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,343.0,272.86797607533407,413.13202392466593,235.7423252010667,450.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,511.0,440.86797607533407,581.132023924666,403.7423252010667,618.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,349.0,278.86797607533407,419.13202392466593,241.7423252010667,456.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Precision,HYP-05,Seasonal_Naive,375.0,304.86797607533407,445.13202392466593,267.7423252010667,482.2576747989333,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Seasonal_Naive
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Mean,455.27777777777777,344.3352248736635,566.220330681892,285.60578494416126,624.9497706113943,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,Mean,537.4722222222222,408.3157226656554,666.628721778789,339.9444018004505,735.0000426439938,Native fable 80% and 95% model intervals,Volatile,,,,,,,,,,Mean
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Mean,98.80555555555556,57.9430035691389,139.6681075419722,36.31167519753964,161.29943591357147,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,Mean,114.22222222222224,64.14338058293244,164.30106386151203,37.63324317573155,190.81120126871292,Native fable 80% and 95% model intervals,Intermittent,,,,,,,,,,Mean
