Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2027-02-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,ETS,2055.198817483562,1807.485844174866,2302.9117907922578,1676.3545171513656,2434.0431178157583,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,ETS,2055.198817483562,1800.479202164827,2309.9184328022966,1665.6387829105774,2444.7588520565464,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,ETS,2055.198817483562,1793.6602013848797,2316.737433582244,1655.210021166942,2455.1876138001817,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,ETS,2055.198817483562,1787.0145282466576,2323.3831067204665,1645.0463411761136,2465.3512937910104,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,ETS,2055.198817483562,1780.529601377728,2329.8680335893955,1635.1285013894044,2475.2691335777195,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Mean,1836.611111111111,1628.1454880887447,2045.0767341334777,1517.7904533056549,2155.4317689165673,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1940.278480991268,2407.721519008732,1816.553782473479,2531.446217526521,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1843.4678579994095,2504.5321420005903,1668.4947113550306,2679.50528864497,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1769.1824542547006,2578.8175457452994,1554.8849902707489,2793.115009729251,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1706.5569619825353,2641.4430380174645,1459.107564946958,2888.892435053042,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1651.3827956919652,2696.617204308035,1374.7259593105225,2973.2740406894777,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1601.5015365204065,2746.4984634795937,1298.439156572142,3049.560843427858,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1555.630984658639,2792.3690153413613,1228.286201344128,3119.713798655872,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1512.9357159988192,2835.064284001181,1162.989422710061,3185.0105772899387,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1472.8354429738029,2875.164557026197,1101.661347420437,3246.338652579563,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1434.9076617380665,2913.0923382619335,1043.6558116041956,3304.3441883958044,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1398.8334160161176,2949.1665839838824,988.4850137327714,3359.514986267229,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Naive,2174.0,1364.364908509401,2983.635091490599,935.7699805414976,3412.2300194585023,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,1773.0,1454.2544613664672,2091.7455386335328,1285.5207656478003,2260.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,2130.0,1811.2544613664672,2448.7455386335328,1642.5207656478003,2617.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,1701.0,1382.2544613664672,2019.7455386335328,1213.5207656478003,2188.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,1805.0,1486.2544613664672,2123.7455386335328,1317.5207656478003,2292.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,1848.0,1529.2544613664672,2166.7455386335328,1360.5207656478003,2335.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,1850.0,1531.2544613664672,2168.7455386335328,1362.5207656478003,2337.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,1969.0,1650.2544613664672,2287.7455386335328,1481.5207656478003,2456.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,2003.0,1684.2544613664672,2321.7455386335328,1515.5207656478003,2490.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,2140.0,1821.2544613664672,2458.7455386335328,1652.5207656478003,2627.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,2022.0,1703.2544613664672,2340.7455386335328,1534.5207656478003,2509.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,2017.0,1698.2544613664672,2335.7455386335328,1529.5207656478003,2504.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,Seasonal_Naive,2174.0,1855.2544613664672,2492.7455386335328,1686.5207656478003,2661.4792343521995,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,2055.7109375,1868.7586669921875,2265.65380859375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1868.7586669921875,1927.55224609375,1974.0999755859375,2015.897705078125,2055.7109375,2095.000732421875,2136.86865234375,2187.982421875,2265.65380859375
2026-08-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,2047.782470703125,1835.455810546875,2290.13671875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1835.455810546875,1901.86083984375,1956.0123291015625,2003.2314453125,2047.782470703125,2093.56982421875,2142.31591796875,2200.8115234375,2290.13671875
2026-09-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,2020.7783203125,1797.267333984375,2268.59716796875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1797.267333984375,1867.866943359375,1924.7076416015625,1974.6971435546875,2020.7783203125,2067.37890625,2117.022216796875,2176.670654296875,2268.59716796875
2026-10-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,2010.4996337890625,1773.0780029296875,2279.744384765625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1773.0780029296875,1848.06591796875,1907.9129638671875,1961.46484375,2010.4996337890625,2060.633056640625,2114.629638671875,2180.1474609375,2279.744384765625
2026-11-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,2008.187744140625,1761.661865234375,2293.65576171875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1761.661865234375,1839.4515380859375,1900.3592529296875,1955.970947265625,2008.187744140625,2061.494873046875,2118.994140625,2188.099609375,2293.65576171875
2026-12-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,1998.465087890625,1742.6510009765625,2300.525390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1742.6510009765625,1824.2431640625,1886.695068359375,1944.12890625,1998.465087890625,2054.095703125,2114.38525390625,2187.9091796875,2300.525390625
2027-01-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,1987.297119140625,1724.1806640625,2293.090087890625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1724.1806640625,1809.719970703125,1873.51953125,1931.7552490234375,1987.297119140625,2043.7459716796875,2105.212646484375,2179.478271484375,2293.090087890625
2027-02-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,1982.27099609375,1717.9151611328125,2293.806884765625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1717.9151611328125,1804.496826171875,1868.162841796875,1926.2337646484375,1982.27099609375,2039.001953125,2101.64306640625,2177.678955078125,2293.806884765625
2027-03-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,1981.1043701171875,1711.662841796875,2297.693115234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1711.662841796875,1798.93701171875,1863.805908203125,1923.2852783203125,1981.1043701171875,2038.4293212890625,2102.040771484375,2179.486328125,2297.693115234375
2027-04-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,1973.86865234375,1699.49755859375,2295.889404296875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1699.49755859375,1789.28271484375,1855.381103515625,1915.32080078125,1973.86865234375,2031.9501953125,2096.179931640625,2174.714599609375,2295.889404296875
2027-05-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,1974.86572265625,1698.035888671875,2301.860107421875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1698.035888671875,1787.9320068359375,1854.7823486328125,1915.3330078125,1974.86572265625,2033.912841796875,2099.63427734375,2179.18212890625,2301.860107421875
2027-06-01,FST,Fastening Kits,Fastening Kits Heavy Duty,FST-04,TiRex2,1971.708740234375,1691.115234375,2301.872314453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Stable,1691.115234375,1782.4422607421875,1850.5638427734375,1911.6341552734375,1971.708740234375,2031.1319580078125,2097.12548828125,2177.2470703125,2301.872314453125
2026-07-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2221.969343803242,2014.4725281758765,2429.466159430607,1904.630349048426,2539.3083385580576,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,1982.269720347102,1774.7729047197363,2189.7665359744674,1664.9307255922863,2299.608715101918,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,1959.110747577726,1751.6139319503604,2166.6075632050915,1641.7717528229102,2276.449742332542,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2095.680844468688,1888.1840288413223,2303.1776600960534,1778.3418497138723,2413.019839223504,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,1978.2807457410613,1770.7839301136958,2185.777561368426,1660.9417509862456,2295.619740495877,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,1809.3093401299127,1601.8125245025471,2016.8061557572785,1491.970345375097,2126.6483348847287,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2387.1863571656672,2179.689541538302,2594.683172793033,2069.8473624108515,2704.525351920483,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2103.1699981633355,1895.67318253597,2310.666813790701,1785.8310034085198,2420.5089929181513,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2246.014297194426,2038.5174815670605,2453.5111128217914,1928.6753024396105,2563.353291949242,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2234.60317307284,2027.1063574454745,2442.099988700206,1917.2641783180245,2551.942167827656,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2246.277473940595,2038.7806583132297,2453.7742895679603,1928.9384791857792,2563.6164686954107,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ARIMA,2314.069065987009,2106.5722503596435,2521.565881614374,1996.730071232193,2631.408060741825,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2308.542857142857,2008.2107401703713,2608.8749741153424,1849.2245210784029,2767.8611932073113,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-08-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2322.0857142857144,1891.4932878962456,2752.6781406751834,1663.551426295176,2980.6200022762528,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-09-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2335.6285714285714,1801.1836523429963,2870.073490514146,1518.2656019697392,3152.9915408874035,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-10-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2349.171428571429,1723.98027212212,2974.3625850207372,1393.0240654546958,3305.3187916881616,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-11-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2362.714285714286,1654.8246973164328,3070.603874112139,1280.0905851992954,3445.337986229276,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-12-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2376.2571428571428,1591.16961059379,3161.3446751204956,1175.5693755305872,3576.944910183698,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-01-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2389.8,1531.529486722129,3248.070513277871,1077.1885216608634,3702.411478339137,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-02-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2403.342857142857,1474.9543655603834,3331.731348725331,983.4951849269794,3823.190529358735,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-03-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2416.8857142857146,1420.7967697948511,3412.974658776578,893.4991342295532,3940.272294341876,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-04-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2430.4285714285716,1368.5941888317918,3492.262954025351,806.4930206560864,4054.364122201057,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-05-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2443.9714285714285,1318.004109558098,3569.938747584759,721.9530156038345,4165.989841539023,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2027-06-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,Drift,2457.514285714286,1268.7655201624257,3646.2630512661462,639.4799359548279,4275.548635473744,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
2026-07-01,FST,Fastening Kits,Fastening Kits Precision,FST-05,ETS,2145.8007509540644,1902.015123675284,2389.5863782328447,1772.962808056412,2518.6386938517167,Native fable 80% and 95% model intervals,Stable,,,,,,,,,
